block,street_name,latitude,longitude,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
443,ANG MO KIO AVE 10,1.36604388871678,103.855368968681,687.458914336061,720.2245758783721,686.5671641791045,1025.2583237657864,1401.9839825263925,1914.2852809125106,2722.9705132872223,3153.98164457217,2391.512963637099,2274.4191291685793,2378.030578813251,2292.364114889874,2143.635432593132,2431.986409416333,2476.2959680213285,2423.2822877482504,2389.4460503805085,2788.0597014925374,3298.507462686567,3602.0810581240144,4061.9931888806236,4677.648343647616,5371.83646982479,5208.955223880597,4947.76119402985,4696.133155361404,4647.379444242203,4199.520689236743,4047.196744274386,3739.1244994539497,3802.238805970149,4516.70663121297,5299.781579905351,5492.878675551194,
443,SIN MING AVE,1.35894835768495,103.832787659271,,,,1904.7619047619048,2347.973370460428,2737.0987303887164,3771.654285530555,3453.825763119806,3047.134703748335,2806.7920400224393,2941.9291411003464,2578.1897420684536,2764.245402162759,2581.99373047822,2474.2900941674575,2283.849387117361,2341.644006468127,2685.1809523809525,3650.4854368932038,3399.941629891144,3698.2198255638805,,4521.303258145363,4563.786592754964,4902.757525275815,4878.048780487805,5133.689134422879,5134.001670843776,,5844.660194174758,5609.756097560976,5327.181361352215,6106.552380952381,5790.476190476191,
443,HOUGANG AVE 8,1.37948044012142,103.893201685049,,,,,1873.7864077669904,2738.2597896598077,2983.196308437283,3743.801652892562,3022.9655063540927,2893.936309688059,,2729.2390897109644,2579.5725190839694,,2518.7249205218022,2358.490566037736,2355.153530874152,2975.206611570248,,,,4320.388349514563,4308.943089430894,,4570.247933884298,,,,,3818.8976377952754,4545.454545454545,4506.287210652437,4308.943089430894,6024.0,
443,JURONG WEST AVE 1,1.35180253711602,103.720394145176,966.1654135338347,977.5549986076302,1036.5099256076699,1581.4536340852128,2033.9738234475074,2294.2077415761623,2832.1018595872397,2984.7615541286305,2371.83393178459,2238.3195855940216,2180.0925925925926,2278.7524366471735,1993.8819270398217,2000.36201615149,2226.277372262773,1883.4586466165413,2030.0751879699246,1948.8617376775271,2112.781954887218,2562.3155109997215,2706.7669172932333,,3565.718650258124,,3533.8345864661655,3548.872180451128,3872.18045112782,,3490.531885268728,3301.752158173211,,,4218.045112781955,4282.407407407407,
443,CLEMENTI AVE 3,1.31421051581743,103.764010395621,,,,955.8823529411764,,,2588.235294117647,,,2102.9411764705883,,,,,,,,3235.294117647059,,,4485.294117647059,,,,,,,,,,,4558.823529411765,,,
443,TAMPINES ST 43,1.35883952253244,103.951899349516,958.6065573770493,1049.7007546187874,891.639344262295,1528.9986121953334,2055.18149882904,2589.9966543994647,3277.682699813847,3390.579346492695,2894.353369763206,2658.823033431103,2925.9042414780124,2661.348555815769,2456.8556930969107,2577.3809523809523,2666.6666666666665,2341.907364038512,2559.5238095238096,,2886.904761904762,3365.404631798074,4369.047619047619,4167.83762685402,4928.571428571429,4344.262295081967,4371.682279469164,4553.571428571429,4309.523809523809,3934.4262295081967,4249.609679937549,4315.476190476191,,4590.163934426229,5286.026541764247,5525.76112412178,
443A,FAJAR RD,1.38146636369734,103.769766736479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4792.032337128399,5193.57666406221,5649.302076744676,5881.118279569893,
443A,FERNVALE RD,1.39118065833885,103.874321610143,,,,,,,,,,,,,,,,,,,,,,,,,,5106.382978723404,4557.383308082472,4574.934677118327,4438.297872340425,,4666.965285554312,5090.681597611049,5619.942889137737,6346.1894736842105,
443B,FAJAR RD,1.38101722786731,103.769595216738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4886.912768647281,5340.418835137647,5468.436578171091,5464.601769911505,
443B,FERNVALE RD,1.39118380458734,103.873946079101,,,,,,,,,,,,,,,,,,,,,,,,,,,5117.282689098102,4465.385836773579,4853.154440563142,4532.515195578658,4671.985815602837,5443.529520877745,5933.277342291901,6494.482269503546,
