block,street_name,latitude,longitude,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
893C,WOODLANDS DR 50,1.43631842730199,103.790460126264,,,,,,,,,,,4.0,16.0,8.0,1.0,3.0,3.0,3.0,4.0,,4.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,,2.0,2.0,1.0,
893D,WOODLANDS DR 50,1.43631845206639,103.789947950224,,,,,,,1.0,,,,1.0,11.0,7.0,4.0,1.0,1.0,5.0,1.0,4.0,6.0,2.0,1.0,2.0,2.0,1.0,,1.0,4.0,,,,1.0,2.0,1.0,2.0
894,TAMPINES ST 81,1.34860420057259,103.931922138374,,,,6.0,7.0,17.0,7.0,7.0,14.0,12.0,1.0,1.0,3.0,2.0,4.0,6.0,4.0,5.0,5.0,2.0,6.0,7.0,4.0,1.0,3.0,3.0,4.0,,3.0,5.0,7.0,2.0,3.0,3.0,
894A,TAMPINES ST 81,1.34801389150922,103.931916653887,,,,6.0,3.0,6.0,5.0,15.0,13.0,16.0,10.0,6.0,8.0,2.0,1.0,1.0,3.0,1.0,4.0,2.0,1.0,2.0,4.0,3.0,3.0,1.0,3.0,1.0,2.0,2.0,,,2.0,1.0,
894A,WOODLANDS DR 50,1.4360113358826,103.7903668585,,,,,,,,,,,19.0,13.0,9.0,9.0,7.0,6.0,6.0,3.0,3.0,4.0,2.0,6.0,,1.0,3.0,,1.0,,,1.0,,4.0,3.0,,
894B,WOODLANDS DR 50,1.43600943919707,103.789507492911,,,,,,,,,,,22.0,22.0,6.0,4.0,5.0,4.0,6.0,1.0,5.0,5.0,4.0,,,1.0,,1.0,2.0,,2.0,3.0,1.0,1.0,4.0,3.0,
894C,WOODLANDS DR 50,1.43563853621563,103.790326073447,,,,,,,,,,,14.0,10.0,6.0,3.0,3.0,5.0,5.0,3.0,2.0,1.0,4.0,1.0,7.0,,3.0,1.0,2.0,4.0,1.0,2.0,2.0,2.0,3.0,2.0,
894D,WOODLANDS DR 50,1.43563830011228,103.789459334951,,,,,,,,,,,21.0,12.0,8.0,4.0,8.0,4.0,2.0,1.0,2.0,5.0,2.0,3.0,4.0,4.0,1.0,5.0,2.0,1.0,,4.0,,1.0,2.0,4.0,
895,TAMPINES ST 81,1.34778263902832,103.931593522645,,,1.0,4.0,13.0,10.0,8.0,6.0,6.0,7.0,5.0,5.0,4.0,4.0,,2.0,2.0,1.0,2.0,4.0,4.0,2.0,3.0,,3.0,,2.0,5.0,1.0,1.0,3.0,2.0,5.0,,
895A,TAMPINES ST 81,1.3476789531178,103.932456598668,,,,5.0,11.0,4.0,8.0,6.0,7.0,6.0,1.0,4.0,2.0,1.0,,,3.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,3.0,2.0,2.0,
895A,WOODLANDS DR 50,1.43607371173987,103.791488541391,,,,,,,,,,,7.0,22.0,10.0,3.0,3.0,6.0,6.0,5.0,4.0,8.0,7.0,3.0,,3.0,2.0,2.0,4.0,3.0,2.0,5.0,2.0,4.0,3.0,1.0,
895B,WOODLANDS DR 50,1.43563898032962,103.791654565327,,,,,,,,,,,,28.0,10.0,4.0,7.0,1.0,1.0,3.0,2.0,3.0,4.0,4.0,,4.0,3.0,5.0,2.0,1.0,1.0,3.0,,,2.0,3.0,
895C,WOODLANDS DR 50,1.43566901015183,103.792604837224,,,,,,,,,,,,46.0,11.0,5.0,5.0,6.0,3.0,6.0,4.0,7.0,10.0,5.0,1.0,5.0,1.0,2.0,2.0,1.0,1.0,3.0,3.0,6.0,2.0,6.0,
896,TAMPINES ST 81,1.34830327768802,103.932451731332,,,,6.0,6.0,6.0,7.0,8.0,17.0,8.0,1.0,3.0,2.0,,,2.0,3.0,2.0,2.0,,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,,1.0,4.0,1.0,4.0,3.0,1.0
896A,TAMPINES ST 81,1.348597178448,103.932546348288,,,,4.0,8.0,6.0,5.0,4.0,13.0,3.0,4.0,3.0,5.0,3.0,1.0,3.0,7.0,2.0,1.0,2.0,2.0,5.0,1.0,,4.0,3.0,,2.0,3.0,2.0,2.0,,1.0,4.0,
896A,WOODLANDS DR 50,1.43646755646403,103.793072616108,,,,,,,,,,,6.0,36.0,17.0,2.0,5.0,4.0,2.0,2.0,3.0,5.0,12.0,9.0,1.0,5.0,2.0,5.0,2.0,6.0,4.0,,3.0,7.0,2.0,4.0,
896B,WOODLANDS DR 50,1.43692442499248,103.792568796601,,,,,,,,,,,1.0,33.0,4.0,3.0,6.0,2.0,3.0,5.0,,7.0,3.0,2.0,1.0,,2.0,4.0,6.0,1.0,3.0,1.0,2.0,,4.0,3.0,
896C,WOODLANDS DR 50,1.43676175585983,103.793339992473,,,,,,,,,,,3.0,25.0,10.0,1.0,5.0,6.0,8.0,5.0,1.0,7.0,5.0,3.0,9.0,3.0,1.0,1.0,3.0,,3.0,3.0,2.0,2.0,2.0,3.0,
897,TAMPINES ST 81,1.34778195416919,103.93454244497,,1.0,,6.0,2.0,7.0,5.0,5.0,7.0,5.0,2.0,5.0,6.0,2.0,2.0,2.0,2.0,3.0,5.0,1.0,5.0,6.0,2.0,2.0,1.0,2.0,,1.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0
897A,TAMPINES ST 81,1.34752649765263,103.935183992573,,,,7.0,9.0,11.0,14.0,7.0,13.0,12.0,6.0,4.0,2.0,9.0,3.0,1.0,4.0,5.0,3.0,2.0,4.0,1.0,,2.0,3.0,1.0,1.0,3.0,2.0,3.0,2.0,3.0,3.0,3.0,
897A,WOODLANDS DR 50,1.43649098814064,103.793972071847,,,,,,,,,,,,24.0,16.0,4.0,3.0,10.0,4.0,6.0,6.0,2.0,6.0,1.0,4.0,,1.0,2.0,1.0,2.0,5.0,4.0,1.0,1.0,8.0,5.0,2.0
897B,WOODLANDS DR 50,1.43605136306913,103.793998410947,,,,,,,,,,,,31.0,8.0,4.0,9.0,10.0,6.0,6.0,5.0,2.0,8.0,2.0,7.0,7.0,2.0,2.0,3.0,7.0,8.0,2.0,2.0,1.0,2.0,4.0,
897C,WOODLANDS DR 50,1.43574395739065,103.794134055957,,,,,,,,,,,,34.0,18.0,7.0,6.0,4.0,5.0,2.0,4.0,7.0,7.0,3.0,1.0,2.0,3.0,6.0,,2.0,3.0,4.0,4.0,3.0,3.0,4.0,1.0
898,TAMPINES ST 81,1.34728117164573,103.934756968904,,,1.0,2.0,4.0,11.0,8.0,4.0,16.0,7.0,3.0,6.0,7.0,5.0,5.0,2.0,5.0,2.0,3.0,2.0,6.0,1.0,2.0,2.0,1.0,4.0,6.0,4.0,3.0,1.0,1.0,5.0,1.0,4.0,
898A,TAMPINES ST 81,1.34681318250337,103.934887284051,,,,1.0,7.0,5.0,8.0,5.0,12.0,7.0,4.0,2.0,4.0,4.0,4.0,4.0,1.0,,4.0,3.0,4.0,1.0,3.0,2.0,4.0,1.0,1.0,3.0,4.0,3.0,5.0,3.0,3.0,1.0,
898A,WOODLANDS DR 50,1.43537224460872,103.794675132372,,,,,,,,,,,,25.0,3.0,9.0,5.0,4.0,4.0,3.0,5.0,3.0,7.0,1.0,3.0,1.0,3.0,1.0,2.0,3.0,3.0,1.0,3.0,1.0,,,
898B,WOODLANDS DR 50,1.43514317476088,103.795210548115,,,,,,,,,,,,25.0,25.0,5.0,8.0,10.0,1.0,4.0,2.0,5.0,4.0,9.0,4.0,2.0,3.0,3.0,1.0,3.0,2.0,3.0,1.0,2.0,4.0,4.0,1.0
899,TAMPINES ST 81,1.34652914183519,103.935453703307,,,,2.0,8.0,6.0,9.0,9.0,6.0,13.0,4.0,10.0,7.0,3.0,4.0,3.0,,,1.0,2.0,1.0,5.0,1.0,2.0,1.0,3.0,3.0,1.0,2.0,1.0,2.0,1.0,1.0,3.0,
899A,TAMPINES ST 81,1.34632473579467,103.935008515937,,,,5.0,8.0,5.0,13.0,6.0,10.0,8.0,7.0,5.0,12.0,7.0,9.0,3.0,2.0,2.0,6.0,3.0,3.0,4.0,4.0,2.0,5.0,1.0,4.0,2.0,1.0,2.0,1.0,4.0,2.0,5.0,
899A,WOODLANDS DR 50,1.43580504809943,103.795253987843,,,,,,,,,,,,24.0,15.0,6.0,8.0,6.0,4.0,4.0,4.0,4.0,6.0,4.0,3.0,5.0,,1.0,2.0,,2.0,1.0,1.0,5.0,2.0,4.0,
899B,WOODLANDS DR 50,1.43613334812005,103.795264283363,,,,,,,,,,,,31.0,11.0,5.0,3.0,3.0,3.0,4.0,5.0,3.0,6.0,6.0,7.0,1.0,2.0,1.0,3.0,1.0,4.0,7.0,2.0,3.0,5.0,2.0,
899C,WOODLANDS DR 50,1.43656985578909,103.795261266334,,,,,,,,,,,,29.0,14.0,3.0,4.0,5.0,2.0,3.0,6.0,7.0,6.0,1.0,3.0,3.0,2.0,1.0,2.0,4.0,2.0,1.0,2.0,2.0,2.0,2.0,
8A,UPP BOON KENG RD,1.31292297822303,103.869749922284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,12.0,7.0,8.0,
8A,BOON TIONG RD,1.28652536951667,103.830124811691,,,,,,,,,,,,,,,,3.0,1.0,,,4.0,8.0,1.0,1.0,2.0,3.0,2.0,3.0,2.0,2.0,1.0,5.0,3.0,1.0,4.0,
8B,UPP BOON KENG RD,1.31245374000854,103.870051873232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,7.0,8.0,10.0,
8B,BOON TIONG RD,1.28701694934714,103.830303346649,,,,,,,,,,,,,,,,2.0,2.0,1.0,1.0,9.0,9.0,2.0,4.0,5.0,3.0,2.0,1.0,4.0,6.0,4.0,4.0,3.0,2.0,6.0,
8C,UPP BOON KENG RD,1.31316722452963,103.87082333372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,6.0,8.0,1.0
9,HAIG RD,1.3144338149598,103.896061149264,1.0,3.0,4.0,3.0,2.0,3.0,8.0,1.0,6.0,12.0,4.0,5.0,5.0,5.0,2.0,7.0,9.0,5.0,5.0,7.0,8.0,4.0,1.0,3.0,2.0,3.0,5.0,3.0,1.0,6.0,,,3.0,3.0,
9,LOR 7 TOA PAYOH,1.33750482002603,103.857839466376,9.0,4.0,9.0,4.0,9.0,8.0,8.0,6.0,7.0,14.0,9.0,5.0,8.0,7.0,11.0,5.0,12.0,10.0,3.0,8.0,10.0,5.0,6.0,1.0,4.0,7.0,2.0,2.0,4.0,5.0,4.0,7.0,6.0,5.0,1.0
9,MARSILING DR,1.44129152941256,103.776449738052,6.0,2.0,1.0,2.0,10.0,6.0,4.0,7.0,5.0,6.0,4.0,7.0,3.0,1.0,2.0,2.0,3.0,2.0,3.0,2.0,6.0,4.0,2.0,3.0,,3.0,1.0,1.0,1.0,2.0,6.0,3.0,2.0,2.0,
9,PINE CL,1.30946949657985,103.882437524567,,,,,,,,,,,,,3.0,,2.0,2.0,2.0,,1.0,5.0,1.0,3.0,1.0,2.0,,1.0,2.0,1.0,2.0,5.0,2.0,3.0,5.0,1.0,
9,ST. GEORGE'S RD,1.32372379609508,103.862995082822,2.0,2.0,2.0,1.0,5.0,3.0,2.0,2.0,1.0,5.0,8.0,3.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,,,1.0,2.0,3.0,,,1.0,1.0,1.0,2.0,1.0,1.0,2.0,3.0,
9,TIONG BAHRU RD,1.2861597091245,103.830448149376,,1.0,1.0,2.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
9,TOH YI DR,1.33830479751083,103.773541593643,,,,,2.0,4.0,7.0,4.0,6.0,14.0,2.0,1.0,2.0,3.0,3.0,1.0,4.0,2.0,4.0,3.0,,2.0,2.0,3.0,1.0,,1.0,,1.0,1.0,4.0,3.0,,3.0,
9,EUNOS CRES,1.32179869884386,103.902774741744,9.0,4.0,5.0,6.0,7.0,10.0,9.0,13.0,10.0,11.0,5.0,10.0,4.0,3.0,8.0,2.0,3.0,4.0,9.0,5.0,4.0,,,4.0,3.0,5.0,4.0,1.0,2.0,3.0,2.0,3.0,6.0,1.0,
9,GLOUCESTER RD,1.31358616636113,103.85169992386,3.0,3.0,5.0,4.0,2.0,7.0,3.0,8.0,4.0,9.0,6.0,2.0,3.0,3.0,3.0,5.0,1.0,4.0,1.0,2.0,2.0,1.0,1.0,3.0,4.0,1.0,1.0,3.0,,4.0,1.0,5.0,4.0,4.0,1.0
9,HOLLAND AVE,1.30755592563413,103.794443576453,12.0,5.0,12.0,8.0,18.0,15.0,20.0,16.0,25.0,24.0,20.0,26.0,17.0,16.0,16.0,11.0,11.0,19.0,13.0,12.0,16.0,8.0,18.0,6.0,10.0,11.0,7.0,7.0,11.0,8.0,9.0,8.0,10.0,8.0,1.0
9,JLN BATU,1.30283219012695,103.882979059119,10.0,3.0,7.0,11.0,12.0,12.0,11.0,15.0,8.0,15.0,8.0,7.0,13.0,12.0,11.0,7.0,3.0,6.0,5.0,2.0,4.0,6.0,2.0,3.0,2.0,6.0,,2.0,,1.0,4.0,3.0,4.0,4.0,
9,JLN KUKOH,1.28767425776824,103.838857901085,4.0,5.0,1.0,4.0,7.0,3.0,12.0,6.0,,3.0,2.0,3.0,2.0,3.0,4.0,5.0,4.0,1.0,2.0,4.0,1.0,3.0,3.0,1.0,9.0,1.0,,2.0,,3.0,4.0,2.0,5.0,5.0,
9,JLN RUMAH TINGGI,1.28881615319914,103.80820528928,2.0,1.0,3.0,1.0,5.0,5.0,,3.0,11.0,7.0,2.0,2.0,7.0,1.0,1.0,3.0,2.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,3.0,3.0,2.0,1.0,1.0,3.0,,
9,JOO SENG RD,1.33490017856936,103.879334262884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.0,14.0,9.0,
9,SELEGIE RD,1.30346096156274,103.850709313633,7.0,15.0,8.0,10.0,10.0,12.0,13.0,2.0,17.0,15.0,7.0,7.0,12.0,8.0,12.0,18.0,11.0,14.0,13.0,11.0,13.0,8.0,7.0,6.0,2.0,3.0,7.0,1.0,7.0,8.0,4.0,6.0,9.0,9.0,
9,BEDOK STH AVE 2,1.32320974180705,103.936904011861,,,,,,,,8.0,5.0,5.0,,,,3.0,,2.0,3.0,2.0,,1.0,1.0,,3.0,,,1.0,2.0,1.0,1.0,2.0,,,4.0,2.0,
9,CANTONMENT CL,1.27530180077969,103.839207273761,,,,,,,,,,,,,,,,1.0,4.0,5.0,2.0,5.0,7.0,2.0,5.0,2.0,1.0,5.0,6.0,2.0,4.0,6.0,1.0,5.0,5.0,3.0,
9,BOON KENG RD,1.31605118149854,103.861218698544,,,,,,,,,,,,,,,,,,,,,,,,,,,25.0,13.0,11.0,13.0,12.0,16.0,11.0,9.0,
90,BEDOK NTH ST 4,1.33214927189674,103.940449941907,6.0,2.0,5.0,7.0,12.0,8.0,12.0,13.0,12.0,9.0,7.0,6.0,3.0,5.0,,3.0,6.0,2.0,4.0,4.0,5.0,3.0,1.0,3.0,,3.0,,2.0,1.0,4.0,1.0,8.0,1.0,3.0,
90,TANGLIN HALT RD,1.30051700920521,103.79897627676,,,,,,,,,,,,,,,,,,,,2.0,1.0,4.0,13.0,12.0,13.0,10.0,9.0,5.0,11.0,8.0,8.0,13.0,7.0,5.0,
90,C'WEALTH DR,1.30542325975216,103.799674631374,2.0,4.0,4.0,3.0,7.0,4.0,4.0,3.0,9.0,5.0,8.0,7.0,4.0,4.0,1.0,7.0,8.0,5.0,3.0,5.0,8.0,6.0,3.0,3.0,2.0,1.0,3.0,,3.0,2.0,4.0,5.0,2.0,1.0,
90,DAWSON RD,1.2954016389632,103.812185563953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,15.0,6.0,6.0,1.0
902,TAMPINES AVE 4,1.35128036439797,103.939195191948,7.0,3.0,9.0,9.0,9.0,11.0,9.0,16.0,6.0,8.0,10.0,4.0,6.0,2.0,4.0,3.0,3.0,4.0,2.0,3.0,2.0,3.0,5.0,4.0,3.0,,5.0,2.0,1.0,1.0,3.0,5.0,4.0,2.0,
902,JURONG WEST ST 91,1.33911645731899,103.686609779665,,,,4.0,8.0,10.0,9.0,6.0,5.0,11.0,6.0,2.0,4.0,7.0,3.0,1.0,,5.0,5.0,3.0,6.0,3.0,4.0,4.0,2.0,3.0,,2.0,1.0,1.0,4.0,3.0,3.0,1.0,
903,TAMPINES AVE 4,1.35097636296864,103.93976105184,3.0,2.0,7.0,9.0,9.0,6.0,5.0,5.0,10.0,4.0,6.0,5.0,3.0,3.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,,1.0,3.0,1.0,,2.0,,2.0,2.0,1.0,2.0,,3.0,
903,JURONG WEST ST 91,1.33971747972055,103.68606107405,,1.0,,5.0,9.0,7.0,8.0,10.0,8.0,7.0,7.0,7.0,5.0,3.0,2.0,1.0,1.0,4.0,2.0,1.0,4.0,6.0,4.0,3.0,,1.0,1.0,2.0,3.0,1.0,3.0,2.0,1.0,,2.0
904,JURONG WEST ST 91,1.34022784221164,103.68593674423,,,,3.0,7.0,5.0,9.0,5.0,13.0,15.0,8.0,6.0,9.0,10.0,3.0,8.0,5.0,7.0,3.0,5.0,3.0,5.0,3.0,5.0,4.0,3.0,2.0,1.0,4.0,3.0,2.0,1.0,2.0,,
905,JURONG WEST ST 91,1.34047046707714,103.68523426304,,,,3.0,3.0,3.0,,2.0,3.0,3.0,2.0,1.0,2.0,2.0,1.0,2.0,,,,3.0,1.0,,,,,,1.0,,1.0,,,2.0,2.0,,
906,TAMPINES AVE 4,1.3502934511712,103.940005137333,,,2.0,1.0,2.0,2.0,1.0,,5.0,2.0,,2.0,1.0,2.0,2.0,1.0,,,2.0,2.0,1.0,1.0,,,,,,,1.0,,,,1.0,1.0,
906,JURONG WEST ST 91,1.34122050548928,103.685228417825,,,,9.0,14.0,11.0,10.0,7.0,13.0,8.0,1.0,5.0,3.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,5.0,4.0,3.0,5.0,,4.0,3.0,2.0,1.0,,6.0,2.0,3.0,1.0,
907,TAMPINES AVE 4,1.35061228147278,103.939397414558,3.0,4.0,4.0,5.0,11.0,7.0,10.0,12.0,15.0,14.0,13.0,5.0,8.0,5.0,9.0,9.0,1.0,2.0,1.0,3.0,3.0,2.0,3.0,1.0,4.0,1.0,2.0,3.0,4.0,4.0,2.0,2.0,4.0,,
907,JURONG WEST ST 91,1.34114017250987,103.685930810656,,,,4.0,5.0,6.0,2.0,5.0,9.0,11.0,2.0,2.0,3.0,1.0,2.0,2.0,1.0,3.0,4.0,2.0,4.0,3.0,3.0,2.0,,,1.0,3.0,3.0,4.0,3.0,1.0,,1.0,1.0
908,TAMPINES AVE 4,1.3505400924718,103.938716143463,1.0,,,2.0,,,3.0,2.0,2.0,,,,1.0,1.0,,,1.0,,,,1.0,1.0,,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0
908,JURONG WEST ST 91,1.34052158448268,103.686374490218,,,,3.0,6.0,9.0,7.0,5.0,12.0,8.0,4.0,6.0,6.0,5.0,4.0,7.0,3.0,3.0,8.0,5.0,7.0,2.0,6.0,1.0,1.0,4.0,3.0,3.0,5.0,2.0,2.0,,2.0,1.0,
909,TAMPINES AVE 4,1.35019740098752,103.939407095255,3.0,1.0,3.0,9.0,6.0,5.0,11.0,8.0,13.0,13.0,9.0,5.0,6.0,7.0,6.0,4.0,5.0,2.0,5.0,3.0,8.0,1.0,3.0,1.0,1.0,3.0,1.0,1.0,3.0,1.0,4.0,1.0,4.0,4.0,
909,JURONG WEST ST 91,1.34117518124866,103.68645214091,,,,2.0,4.0,6.0,13.0,8.0,14.0,14.0,6.0,8.0,8.0,2.0,2.0,3.0,5.0,4.0,,8.0,9.0,1.0,3.0,,3.0,2.0,1.0,1.0,3.0,4.0,4.0,5.0,6.0,1.0,
909,HOUGANG ST 91,1.3784482855247,103.882856903411,,,,,,,,,,,,28.0,9.0,2.0,5.0,2.0,6.0,3.0,4.0,5.0,2.0,3.0,5.0,4.0,6.0,1.0,3.0,1.0,3.0,1.0,2.0,3.0,2.0,2.0,
90A,TELOK BLANGAH ST 31,1.2777382003521,103.807097180814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.0,2.0
90B,TELOK BLANGAH ST 31,1.27724329133639,103.806910773919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,9.0,4.0
91,PAYA LEBAR WAY,1.32268116095088,103.886737921495,3.0,2.0,4.0,4.0,1.0,3.0,6.0,1.0,10.0,13.0,9.0,7.0,4.0,2.0,5.0,11.0,3.0,3.0,3.0,3.0,6.0,6.0,5.0,3.0,,3.0,4.0,6.0,2.0,1.0,1.0,6.0,4.0,2.0,1.0
91,BEDOK NTH ST 4,1.33254881363424,103.940369649715,3.0,5.0,6.0,14.0,10.0,9.0,14.0,4.0,9.0,17.0,3.0,5.0,6.0,6.0,3.0,4.0,4.0,2.0,3.0,5.0,2.0,3.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,,3.0,2.0,3.0,,
91,TANGLIN HALT RD,1.30072792288035,103.799417284922,,,,,,,,,,,,,,,,,,,,,1.0,,23.0,18.0,13.0,13.0,10.0,9.0,15.0,12.0,15.0,17.0,6.0,6.0,1.0
91,C'WEALTH DR,1.30587034566156,103.799763604345,3.0,1.0,5.0,3.0,2.0,2.0,4.0,6.0,2.0,5.0,2.0,4.0,7.0,1.0,4.0,2.0,2.0,3.0,4.0,7.0,2.0,2.0,2.0,3.0,,2.0,1.0,,4.0,3.0,1.0,2.0,3.0,2.0,1.0
91,DAWSON RD,1.29534041095666,103.812585191493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,22.0,5.0,3.0,
91,LOR 3 TOA PAYOH,1.33822603074186,103.848596916655,4.0,8.0,5.0,7.0,5.0,7.0,6.0,9.0,11.0,11.0,7.0,5.0,13.0,14.0,4.0,7.0,6.0,2.0,3.0,7.0,8.0,6.0,3.0,2.0,5.0,,5.0,4.0,3.0,3.0,2.0,3.0,7.0,8.0,1.0
910,JURONG WEST ST 91,1.34205519672864,103.68628857834,,,,6.0,17.0,6.0,11.0,7.0,6.0,8.0,4.0,7.0,4.0,2.0,1.0,3.0,2.0,5.0,4.0,2.0,5.0,2.0,3.0,4.0,2.0,2.0,1.0,4.0,3.0,1.0,3.0,2.0,2.0,3.0,2.0
910,HOUGANG ST 91,1.37888844287054,103.882827300133,,,,,,,,,,,,31.0,24.0,4.0,10.0,7.0,3.0,4.0,5.0,6.0,12.0,2.0,4.0,4.0,4.0,1.0,2.0,5.0,3.0,1.0,6.0,7.0,5.0,1.0,1.0
910,TAMPINES ST 91,1.349816628884,103.938742161124,3.0,2.0,3.0,5.0,6.0,9.0,8.0,7.0,13.0,8.0,2.0,10.0,5.0,5.0,2.0,4.0,3.0,2.0,4.0,3.0,3.0,3.0,2.0,3.0,4.0,1.0,2.0,,4.0,3.0,3.0,2.0,1.0,3.0,
911,JURONG WEST ST 91,1.3418183706373,103.686836939175,,,,2.0,4.0,5.0,8.0,7.0,7.0,6.0,4.0,3.0,3.0,2.0,2.0,4.0,1.0,2.0,2.0,5.0,6.0,3.0,1.0,2.0,1.0,,2.0,1.0,1.0,2.0,,3.0,2.0,,
911,HOUGANG ST 91,1.37893748878501,103.883857081014,,,,,,,,,,,,23.0,24.0,9.0,4.0,5.0,4.0,5.0,6.0,8.0,9.0,3.0,5.0,2.0,2.0,6.0,4.0,3.0,8.0,1.0,3.0,3.0,6.0,1.0,
911,TAMPINES ST 91,1.34983189105159,103.939568613828,3.0,2.0,2.0,7.0,4.0,8.0,9.0,10.0,11.0,8.0,3.0,4.0,3.0,2.0,2.0,3.0,4.0,1.0,2.0,4.0,5.0,2.0,1.0,,,,1.0,3.0,2.0,5.0,1.0,2.0,1.0,2.0,
912,JURONG WEST ST 91,1.34135800681516,103.687269647605,,,,3.0,3.0,2.0,2.0,1.0,2.0,3.0,1.0,2.0,1.0,,,,1.0,1.0,2.0,,,3.0,,2.0,1.0,,,1.0,,,1.0,1.0,,2.0,1.0
912,HOUGANG ST 91,1.37849281015331,103.884016382567,,,,,,,,,,,,18.0,14.0,5.0,2.0,1.0,3.0,2.0,5.0,8.0,2.0,4.0,4.0,3.0,1.0,1.0,3.0,4.0,,1.0,2.0,3.0,1.0,3.0,
912,TAMPINES ST 91,1.34943561239537,103.939252333523,4.0,5.0,6.0,7.0,8.0,7.0,13.0,5.0,10.0,8.0,3.0,5.0,5.0,1.0,,3.0,3.0,3.0,1.0,,4.0,2.0,3.0,2.0,2.0,2.0,4.0,1.0,,2.0,4.0,3.0,3.0,2.0,
913,JURONG WEST ST 91,1.34189152044617,103.687576856746,,,,6.0,8.0,10.0,14.0,10.0,18.0,6.0,8.0,6.0,12.0,2.0,2.0,,4.0,2.0,4.0,6.0,8.0,4.0,2.0,2.0,4.0,,4.0,2.0,2.0,6.0,2.0,4.0,4.0,,
913,HOUGANG ST 91,1.37806574390651,103.884040659173,,,,,,,,,,,,23.0,12.0,4.0,1.0,7.0,,,6.0,6.0,2.0,3.0,6.0,,2.0,,2.0,1.0,1.0,2.0,1.0,2.0,4.0,,
913,TAMPINES ST 91,1.34886928075249,103.938985222573,4.0,,2.0,1.0,4.0,4.0,1.0,,4.0,6.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,,1.0,,1.0,2.0,,,1.0,3.0,,,1.0,,
914,HOUGANG ST 91,1.37753160372112,103.884018612884,,,,,,,,,,,,23.0,8.0,3.0,4.0,3.0,4.0,3.0,1.0,4.0,4.0,4.0,3.0,3.0,1.0,,3.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,
914,TAMPINES ST 91,1.34902777063217,103.939568394541,5.0,4.0,5.0,12.0,14.0,4.0,8.0,14.0,16.0,18.0,6.0,9.0,3.0,6.0,3.0,6.0,3.0,4.0,3.0,5.0,8.0,4.0,3.0,6.0,3.0,1.0,3.0,,2.0,5.0,3.0,3.0,1.0,,
915,JURONG WEST ST 91,1.34108918953195,103.687870332112,,,,,,,,,,,,,,,,,1.0,,1.0,8.0,13.0,8.0,3.0,9.0,10.0,7.0,4.0,5.0,3.0,3.0,1.0,4.0,1.0,4.0,
915,HOUGANG ST 91,1.37752183749178,103.883813276017,,,,,,,,,,,,21.0,16.0,4.0,1.0,5.0,5.0,9.0,4.0,5.0,6.0,2.0,3.0,2.0,3.0,1.0,1.0,8.0,2.0,,2.0,4.0,3.0,2.0,
915,TAMPINES ST 91,1.34860562316264,103.939564083361,1.0,2.0,5.0,10.0,4.0,6.0,6.0,10.0,19.0,4.0,7.0,7.0,11.0,5.0,2.0,4.0,5.0,,4.0,3.0,8.0,5.0,2.0,2.0,1.0,2.0,,1.0,4.0,5.0,2.0,1.0,2.0,2.0,
916,TAMPINES ST 91,1.34863107372526,103.940290409375,5.0,1.0,13.0,10.0,2.0,9.0,10.0,11.0,15.0,14.0,7.0,11.0,12.0,9.0,1.0,9.0,3.0,2.0,5.0,7.0,5.0,2.0,5.0,4.0,,4.0,3.0,2.0,3.0,3.0,3.0,2.0,1.0,3.0,
916,HOUGANG AVE 9,1.37491294204269,103.884293734049,,,,,,,,,,,,,28.0,4.0,3.0,2.0,1.0,1.0,3.0,5.0,6.0,7.0,3.0,2.0,1.0,4.0,1.0,1.0,2.0,1.0,1.0,,2.0,5.0,
